Altura (m),Idade,Sexo,Velocidade média (m/s),Cadência,Comprimento médio passada,Erro absoluto médio do comprimento de passo em metros,Desvio padrão comprimento passo medido em metros,Desvio padrão do erro de comprimento de passo em metros,Largura da passada,Erro largura da passada,Desvio padrão largura da passada,Comprimento médio de meio passo em metros,Erro absoluto médio do meio comprimento de passo em metros,Desvio padrão do comprimento médio de meio passo em metros,Desvio padrão do erro de comprimento de meio passo em metros,Comprimento do Swing em metros,Erro absoluto médio do swing em metros,Desvio padrão do swing em metros,Desvio padrão do erro de swing em metros,Comprimento do Stance em metros,Erro absoluto médio do stance em metros,Desvio padrão do stance em metros,Desvio padrão do erro de stance em metros,Distância inicial do pé em metros,Desvio padrão da distância inicial entre os pés,Ângulo médio de abertura das pernas durante a caminhada (°),Desvio padrão do ângulo médio dos passos em graus,Número de amostras do ângulo,Ângulo médio da coxa do joelho esquerdo,Desvio padrão do ângulo  médio da coxa do joelho esquerdo,Ângulo médio de flexão do joelho esquerdo,Desvio padrão do ângulo de flexão do joelho esquerdo,Ângulo médio de flexão do joelho direito,Desvio padrão do ângulo de flexão do joelho direito,Ângulo extensão do quadril (°),Desvio padrão do ângulo de extensão do quadril (°),Simetria do comprimento de passo,Desvio padrão da simetria do comprimento de passo,Movimento
1.7650,20.00,0,1.5953,30.8218,1.2538,0.1988,0.1988, 0.17,0.1273,0.0477,0.0791,0.6055,0.1605,0.1929,0.1329, 0.7127,0.2827,0.1561,0.1561,0.7166,0.2566,0.2015 ,0.2005,0.1750, 0.0875,19.3321,15.9946,177,-0.29800393355441746,70.43765166211132,13.984798071980936,10.354272446762046,15.938670059685096,15.033542358413822,-1.236786073285361,14.393947505809674,0.9423029432819191,0.42779162739402304,4
1.7650,20.00,0,1.5904,33.3567,1.2422,0.1928,0.1928, 0.16,0.1288,0.0462,0.0745,0.5904,0.1454,0.1795,0.1345, 0.6688,0.2388,0.1731,0.1731,0.6978,0.2378,0.1887 ,0.1879,0.1750, 0.0875,19.5492,15.7255,206,-0.47515061399980296,70.43485567593059,13.315644086795526,10.162115457378684,16.232502428607877,15.072045335996343,-0.20906358238165593,14.084721986128915,0.9062277306546402,0.39444799785657064,4
1.8100,45.00,0,1.6988,61.2790,0.7350,0.4250,0.4250, 0.35,0.2177,-0.0197,0.1872,0.4975,0.0595,0.3179,0.2225, 0.7481,0.3171,0.2545,0.2545,0.8738,0.4288,0.2186 ,0.2186,0.1980, 0.0990,13.2862,12.9024,18,-29.052240221058923,64.12648259715424,12.312563960023356,6.972269466699104,20.380356414210585,11.472365799619954,-11.177880649259343,9.996194976485716,0.517076912385845,0.45455295099598414,4
1.8100,45.00,0,1.5691,49.2635,0.9968,0.2384,0.2384, 0.18,0.1939,0.0041,0.1158,0.5311,0.0931,0.2411,0.1747, 0.6844,0.2534,0.2279,0.2279,0.7790,0.3340,0.2232 ,0.2232,0.1980, 0.0990,15.5265,12.7481,54,-8.50142093310195,71.4017799882373,16.930547554696354,13.942233635950085,18.419629004499303,10.950439880491832,-9.657659457041918,9.138650038780947,0.6877925610989399,0.4116073101717359,4
1.8100,45.00,0,1.4875,48.4724,0.9963,0.2033,0.2033, 0.16,0.1916,0.0064,0.0987,0.5379,0.0999,0.2045,0.1543, 0.6622,0.2312,0.2018,0.2018,0.7120,0.2670,0.2283 ,0.2269,0.1980, 0.0990,14.6223,12.7928,87,-15.221420980911548,65.54217756703821,17.02953104115659,14.094452460554296,17.04971278856824,9.702129452642355,-3.603747865415539,13.597785903313811,0.8282602195952361,0.4159864300638911,4
1.8100,45.00,0,1.5443,48.7711,1.0775,0.1970,0.1970, 0.16,0.1836,0.0144,0.0901,0.5436,0.1056,0.1840,0.1426, 0.6421,0.2111,0.1888,0.1888,0.6820,0.2370,0.2165 ,0.2155,0.1980, 0.0990,15.9433,13.4509,118,-5.2559043719047684,67.25051590308824,16.078593288144695,14.205852741761309,16.028806437093046,9.085512385167915,-1.9767021401151532,12.645027252308212,0.8666275677628732,0.37383574523855045,4
1.8100,45.00,0,1.5295,46.7847,1.0769,0.1739,0.1739, 0.14,0.1842,0.0138,0.0831,0.5586,0.1206,0.1707,0.1317, 0.6442,0.2132,0.1724,0.1724,0.6666,0.2216,0.2030 ,0.2022,0.1980, 0.0990,15.6721,14.0846,156,-10.673901410391764,67.74248101279602,17.02252133603195,14.70783211974213,15.53358505784065,8.718112917294958,-3.28259254059103,11.977885655233795,0.914123813301183,0.35757184314013657,4
1.8100,45.00,0,1.5578,44.2652,1.1450,0.1881,0.1881, 0.16,0.1856,0.0124,0.0778,0.5722,0.1342,0.1601,0.1225, 0.6443,0.2133,0.1596,0.1596,0.6633,0.2183,0.1890 ,0.1882,0.1980, 0.0990,16.0688,14.5876,199,-10.488821323262425,66.29027925116752,17.50280873606786,14.803622491441374,15.171916238572111,8.630909456587029,-1.8469572165847181,11.989360498689058,0.9283267205901133,0.3314528783850287,4
1.7700,40.00,0,1.4465,55.2926,0.9020,0.3210,0.3210, 0.22,0.1770,0.0200,0.2004,0.5472,0.1202,0.3283,0.1937, 0.8244,0.3864,0.1770,0.1770,0.8596,0.4436,0.2431 ,0.2431,0.1970, 0.0985,11.8895,15.0097,20,24.226501547149443,60.262026761547986,19.14649451974737,16.537791317222734,23.256770844811673,15.650958802972513,5.960154064903484,80.49134121967018,0.6961674567156763,0.5753002944286705,4
1.7700,40.00,0,1.5241,38.3022,1.1259,0.2555,0.2555, 0.17,0.1423,0.0547,0.1222,0.6262,0.1992,0.2633,0.1500, 0.8014,0.3634,0.1538,0.1538,0.8046,0.3886,0.2135 ,0.2135,0.1970, 0.0985,15.9131,17.3628,69,15.102619232851643,62.18207545388596,17.282158629501293,16.223835140261173,20.548692486601734,13.293363084217805,-3.7672153552923606,69.32104697029102,0.8544697107668422,0.49350641325258626,4
1.7700,40.00,0,1.5590,37.5114,1.2610,0.2570,0.2570, 0.19,0.1433,0.0537,0.1003,0.6324,0.2054,0.2266,0.1415, 0.7494,0.3114,0.1724,0.1724,0.7783,0.3623,0.1905 ,0.1905,0.1970, 0.0985,17.0996,17.2580,110,28.85188598757652,63.401035330967936,18.97593921678574,15.62165799745558,19.554367450581974,12.504463143683518,17.269029062520737,69.78628876074345,0.8523559425459202,0.42729142309853235,4
1.7700,40.00,0,1.5575,35.0227,1.2643,0.2312,0.2312, 0.18,0.1386,0.0584,0.0897,0.6395,0.2125,0.2004,0.1276, 0.7287,0.2907,0.1597,0.1597,0.7585,0.3425,0.1782 ,0.1782,0.1970, 0.0985,17.4629,16.6462,160,42.03702464956723,58.371207678955926,19.18279180543312,16.14731953752699,19.35961327610997,12.878637887249218,32.56483615405243,69.89049219848576,0.877095608261896,0.3834963156539503,4
1.7700,40.00,0,1.5844,33.8265,1.2899,0.2105,0.2105, 0.17,0.1360,0.0610,0.0826,0.6538,0.2268,0.1828,0.1154, 0.7250,0.2870,0.1462,0.1462,0.7525,0.3365,0.1632 ,0.1632,0.1970, 0.0985,17.9850,17.1700,209,34.69753224938839,61.87938504659592,19.54352396652792,16.309971751639083,19.210021907967814,12.484848932241796,29.071697462183053,68.47005781112883,0.8953817499984619,0.34907371403979837,4
1.7700,40.00,0,1.2829,36.1009,0.8123,0.4069,0.4069, 0.28,0.2307,-0.0337,0.2139,0.5576,0.1306,0.3307,0.1885, 0.8321,0.3941,0.1735,0.1735,0.8649,0.4489,0.2340 ,0.2340,0.1970, 0.0985,11.7295,7.4020,31,5.998424055251192,75.8458112903169,16.64453144078135,17.6373609218835,12.968828408640281,7.047064482758293,-11.308213359298358,9.790348700368881,0.727596516368916,0.6514401731830782,5
1.7700,40.00,0,1.5833,43.0977,1.1781,0.3042,0.3042, 0.17,0.2299,-0.0329,0.1904,0.5815,0.1545,0.2529,0.1601, 0.7413,0.3033,0.1939,0.1939,0.7977,0.3817,0.2156 ,0.2156,0.1970, 0.0985,16.7265,11.6187,61,-9.444768600416356,70.98638657300995,19.1412337384443,18.79771514467997,12.83142025530913,8.278450612008069,-14.046373711861762,11.527667845606638,0.778966076698185,0.517474717246205,5
1.7700,40.00,0,1.4821,41.4942,1.1846,0.2080,0.2080, 0.14,0.2084,-0.0114,0.1743,0.5826,0.1556,0.2126,0.1430, 0.6904,0.2524,0.1907,0.1907,0.7563,0.3403,0.2000 ,0.2000,0.1970, 0.0985,16.1363,12.0006,99,-5.8464855509989615,69.67623857553637,19.64548494192656,17.97570339688193,12.003632069638359,8.750721473546461,-2.887608477317565,30.249603256589168,0.799154481445882,0.43955472800503775,5
1.7700,40.00,0,1.5521,45.3252,1.1836,0.1774,0.1774, 0.12,0.2147,-0.0177,0.1730,0.5877,0.1607,0.1889,0.1305, 0.6608,0.2228,0.1808,0.1808,0.7382,0.3222,0.1829 ,0.1829,0.1970, 0.0985,17.1761,12.0133,123,-2.459163921182298,68.44431018593909,18.41031110315154,17.015306098438632,13.402004011261914,11.218688116699923,1.1619988745540342,41.93011451658749,0.8027443164512981,0.3877108009429468,5
1.7700,40.00,0,1.5322,45.9994,1.1778,0.1580,0.1580, 0.11,0.2062,-0.0092,0.1667,0.5777,0.1507,0.1716,0.1246, 0.6367,0.1987,0.1739,0.1739,0.7075,0.2915,0.1805 ,0.1805,0.1970, 0.0985,17.4827,12.3454,151,10.371841759905687,70.38789824639287,17.742114142610642,16.118627811574477,13.672089349734522,13.483588046761009,14.021778707163763,49.20830685604229,0.8261776042518242,0.3548175380818427,5
1.7700,40.00,0,1.5095,46.7905,1.1785,0.1473,0.1473, 0.10,0.2079,-0.0109,0.1716,0.5846,0.1576,0.1647,0.1233, 0.6180,0.1800,0.1674,0.1674,0.7116,0.2956,0.1675 ,0.1675,0.1970, 0.0985,17.4265,12.2494,178,21.309662146505733,69.8004865023532,17.731565389751513,16.307054185846667,14.67429852477326,13.511099033071316,21.994480457630708,49.10493164626983,0.8048171936662788,0.3303705581886827,5
1.7700,40.00,0,1.5522,48.6776,1.1765,0.1444,0.1444, 0.10,0.2104,-0.0134,0.1722,0.5858,0.1588,0.1548,0.1172, 0.6218,0.1838,0.1575,0.1575,0.6900,0.2740,0.1670 ,0.1670,0.1970, 0.0985,18.0825,12.2908,200,26.783129711433297,68.56396343863281,17.728644486626305,16.734383801349725,14.254935479326667,12.831978552337308,27.095146879234903,48.56107621818968,0.8588093657496833,0.33993269315556063,5
1.7700,40.00,0,1.5063,46.5502,1.1825,0.1407,0.1407, 0.10,0.2066,-0.0096,0.1749,0.5938,0.1668,0.1491,0.1137, 0.6312,0.1932,0.1525,0.1525,0.6797,0.2637,0.1606 ,0.1606,0.1970, 0.0985,17.6005,12.3782,240,29.47789347814809,66.12990848655885,17.446030202256456,16.811178930187822,14.405861951459023,13.12653697214255,28.319435588103985,47.76939638572938,0.8965920819514492,0.3359722981562364,5
1.7700,40.00,0,1.5267,47.1920,1.1853,0.1387,0.1387, 0.10,0.2086,-0.0116,0.1755,0.5937,0.1667,0.1417,0.1089, 0.6319,0.1939,0.1448,0.1448,0.6663,0.2503,0.1576 ,0.1576,0.1970, 0.0985,18.0162,12.3780,266,33.33388057197172,65.2313756521343,17.13973009810715,16.462701901957228,14.082901277680982,12.465578196572897,32.944883823507226,47.868568312653416,0.925241983414868,0.32862798129139864,5
1.8100,45.00,0,1.7964,55.1274,0.9225,0.2663,0.2663, 0.21,0.2554,-0.0574,0.1810,0.4926,0.0546,0.3164,0.2243, 0.7400,0.3090,0.2600,0.2600,0.8757,0.4307,0.2153 ,0.2153,0.1980, 0.0990,16.2696,11.3291,21,-5.524658821587409,64.40121341440849,11.52183574374242,10.679417021356917,7.203071318202303,4.544198756008203,-9.484880214519192,9.451026876229971,0.47529665004414257,0.38259233853587143,5
1.8100,45.00,0,1.7488,52.2994,0.9640,0.1822,0.1822, 0.14,0.2492,-0.0512,0.1312,0.5006,0.0626,0.2374,0.1863, 0.6546,0.2236,0.2453,0.2453,0.7630,0.3180,0.2373 ,0.2373,0.1980, 0.0990,17.7031,10.3826,50,-4.305445050016556,66.96880536757931,17.15355348883968,14.870530792602258,5.821463064912506,4.200985601512902,-9.205291048125586,10.100593369667573,0.6447505228020254,0.3640092373203586,5
1.8100,45.00,0,1.6279,46.3225,0.9718,0.1519,0.1519, 0.12,0.2356,-0.0376,0.1155,0.5019,0.0639,0.1982,0.1616, 0.6200,0.1890,0.2210,0.2210,0.6955,0.2505,0.2368 ,0.2368,0.1980, 0.0990,16.9608,10.8024,89,-5.780701264073669,66.21753584479647,16.041676091756244,14.891874331629786,6.385099074080674,4.968263063057711,-2.008260296800081,14.030870867440091,0.7599704467280468,0.3575838200960874,5
1.8100,45.00,0,1.6188,49.0539,0.9834,0.1312,0.1312, 0.10,0.2431,-0.0451,0.1091,0.4935,0.0555,0.1742,0.1482, 0.5855,0.1545,0.2094,0.2094,0.6535,0.2085,0.2279 ,0.2279,0.1980, 0.0990,17.4083,10.4183,114,-5.909991474926708,66.22396418856677,15.367933020510971,14.844611583878686,5.925146037075417,5.098102733721219,-0.5521614275285682,13.510818720590896,0.7959334881451037,0.3224565160818689,5
1.8100,45.00,0,1.4860,46.8968,0.9696,0.1149,0.1149, 0.10,0.2327,-0.0347,0.1088,0.4931,0.0551,0.1569,0.1352, 0.5694,0.1384,0.1946,0.1946,0.6269,0.1819,0.2165 ,0.2165,0.1980, 0.0990,15.9849,10.6885,150,-9.94810391432129,65.82963757186617,14.744560007764324,14.999697316936455,6.268553404307901,5.108135836332203,-3.3498846928426738,13.9552313291198,0.8313321499697918,0.30118897242643605,5
1.8100,45.00,0,1.5155,49.6407,0.9704,0.1089,0.1089, 0.09,0.2365,-0.0385,0.1064,0.4933,0.0553,0.1450,0.1261, 0.5650,0.1340,0.1805,0.1805,0.6015,0.1565,0.2099 ,0.2091,0.1980, 0.0990,16.4388,10.7753,171,-8.838767475833224,66.6606379250048,15.023470816397246,15.142644608338074,5.8408951863463345,4.957673937593977,-3.568519219362583,13.482522831267959,0.8878407758994333,0.3071734686460271,5
1.8100,45.00,0,1.4925,50.7935,0.9718,0.1056,0.1056, 0.09,0.2309,-0.0329,0.1086,0.4916,0.0536,0.1350,0.1186, 0.5569,0.1259,0.1703,0.1703,0.5842,0.1392,0.2017 ,0.2011,0.1980, 0.0990,16.3595,10.9321,196,-3.9575174926802634,66.54697034579866,15.400321871643285,15.434163136251835,5.916993908629684,4.924892751001616,-2.0838042404834307,13.879502282416462,0.9136738916248781,0.2934792538306057,5
1.8100,45.00,0,1.5111,55.6222,0.9710,0.1025,0.1025, 0.09,0.2319,-0.0339,0.1076,0.4883,0.0503,0.1269,0.1128, 0.5461,0.1151,0.1635,0.1635,0.5714,0.1264,0.1936 ,0.1931,0.1980, 0.0990,16.5176,10.8585,206,-6.787317959710612,66.62883171930035,15.396254178550992,15.582873836288275,5.963771523046805,5.02607721136041,-1.4564870883566783,13.893846059532216,0.9214521435114312,0.27649790440178285,5
1.8100,45.00,0,1.5383,57.4687,0.9702,0.0981,0.0981, 0.08,0.2346,-0.0366,0.1060,0.4892,0.0512,0.1211,0.1081, 0.5362,0.1052,0.1579,0.1579,0.5688,0.1238,0.1840 ,0.1835,0.1980, 0.0990,16.8318,10.9415,225,-7.242069373679268,66.72776815189386,15.289947485674967,15.559758704957972,5.782104578162975,4.776800189972908,-1.0700761529114435,13.642417979851125,0.9109264889917082,0.2637954854380357,5
1.7650,20.00,0,1.8218,54.6714,0.8735,0.3302,0.3302, 0.26,0.2577,-0.0827,0.1794,0.5186,0.0736,0.3199,0.2108, 0.7831,0.3531,0.2186,0.2186,0.8651,0.4051,0.2337 ,0.2337,0.1750, 0.0875,16.0634,14.2101,21,-21.906580100604135,64.48484621740783,19.582528411315447,15.411141668501,9.59678983314296,5.872347475037486,-17.032454943226547,12.263510968063093,0.6137428815044756,0.5396105474429149,5
1.7650,20.00,0,2.0231,68.0969,0.9857,0.2580,0.2580, 0.19,0.2336,-0.0586,0.1461,0.5304,0.0854,0.2399,0.1758, 0.6990,0.2690,0.2161,0.2161,0.7634,0.3034,0.2390 ,0.2390,0.1750, 0.0875,21.0312,14.8504,40,-15.153165234750023,65.64065393529457,20.502169375299662,17.422307719381866,11.043714309097048,7.369862850909872,-14.112761096957978,13.050469222927713,0.7469411357900316,0.4507642929511349,5
1.7650,20.00,0,1.6770,54.2963,1.0579,0.1769,0.1769, 0.13,0.1981,-0.0231,0.1256,0.5298,0.0848,0.2005,0.1546, 0.6529,0.2229,0.2035,0.2035,0.7080,0.2480,0.2290 ,0.2290,0.1750, 0.0875,18.0630,14.1270,80,-6.004770086492186,66.41386254133926,18.867445904385434,15.97127803104118,13.892421712869933,11.67562736182163,-2.3671657119040876,19.015801883771882,0.8062074912868138,0.3933905574685728,5
1.7650,20.00,0,1.7378,62.9874,1.0605,0.1647,0.1647, 0.12,0.2049,-0.0299,0.1251,0.5257,0.0807,0.1762,0.1409, 0.6212,0.1912,0.1928,0.1928,0.6725,0.2125,0.2175 ,0.2175,0.1750, 0.0875,18.8940,14.0783,94,-7.705487057412119,65.46332305866557,18.253870435404046,15.87424050925739,14.612339257724855,12.153330282949879,0.27069380306885754,19.401345393501714,0.8348225340861987,0.3518792653044111,5
1.7650,20.00,0,1.6163,55.9498,1.0371,0.1388,0.1388, 0.11,0.1928,-0.0178,0.1206,0.5241,0.0791,0.1594,0.1300, 0.6038,0.1738,0.1807,0.1807,0.6468,0.1868,0.2074 ,0.2074,0.1750, 0.0875,17.9452,13.8436,134,-10.666930796288788,64.82721591848787,17.714672378655354,16.07075596732928,15.571953869118008,12.50150136302551,-3.3324868876994103,18.908779295405164,0.864708909813133,0.32466234981933156,5
1.7650,20.00,0,1.5542,52.4787,1.0412,0.1319,0.1319, 0.10,0.1900,-0.0150,0.1188,0.5293,0.0843,0.1472,0.1199, 0.6008,0.1708,0.1677,0.1677,0.6302,0.1702,0.1963 ,0.1963,0.1750, 0.0875,17.2729,13.6750,173,-9.01926674727026,65.12992487108565,17.24572703465932,16.633325803967672,14.486865110156074,11.647166374829911,-2.0155066875596006,18.35293923241907,0.9011035507461563,0.31211097421283074,5
1.7650,20.00,0,1.6042,54.7605,1.0460,0.1241,0.1241, 0.10,0.1906,-0.0156,0.1148,0.5272,0.0822,0.1374,0.1136, 0.5901,0.1601,0.1599,0.1599,0.6154,0.1554,0.1883 ,0.1883,0.1750, 0.0875,18.1051,13.7210,194,-10.338884323889014,65.33587466510564,18.316980036656517,17.284361439735942,14.478130684487361,11.446268627310504,-0.31155314666300454,18.519950325993026,0.9165810936923913,0.29810342875403006,5
1.8100,20.00,0,2.1327,44.9267,0.8855,0.3679,0.3679, 0.16,0.2569,-0.0819,0.1708,0.5691,0.2091,0.3230,0.1528, 0.8230,0.4730,0.1770,0.1770,0.8884,0.5184,0.1932 ,0.1932,0.1750, 0.0875,20.6598,15.8111,25,-20.187160941082496,59.57822767023259,18.81191926198274,12.852364493893013,8.566952691679004,5.048317599110183,-4.074317191208783,9.761983720226974,0.6045152445769464,0.4779960741368094,5
1.8100,20.00,0,2.4207,56.4333,1.1218,0.3098,0.3098, 0.14,0.2440,-0.0690,0.1358,0.6004,0.2404,0.2458,0.1248, 0.7457,0.3957,0.1814,0.1814,0.8215,0.4515,0.1847 ,0.1847,0.1750, 0.0875,24.6598,15.7258,47,-17.876641075319153,60.91745699802464,17.32364749653614,13.659726864553624,11.886014550147475,10.427596951048592,-4.312102774075107,11.847175549135535,0.7075644884358365,0.39285446183259676,5
1.8100,20.00,0,2.0972,49.9911,1.2181,0.2189,0.2189, 0.11,0.2127,-0.0377,0.1188,0.6102,0.2502,0.2173,0.1282, 0.7468,0.3968,0.1576,0.1576,0.7447,0.3747,0.2111 ,0.2111,0.1750, 0.0875,21.3228,16.0589,85,-16.179313695424266,61.44026758759288,16.627792745713407,12.687549096690097,12.143212006850398,10.45418262176142,-1.4883604041768448,12.46668770038178,0.9324595265517049,0.5056520297725206,5
1.8100,20.00,0,2.1408,55.2933,1.2250,0.2071,0.2071, 0.11,0.2174,-0.0424,0.1149,0.5951,0.2351,0.2063,0.1444, 0.6766,0.3266,0.1992,0.1992,0.7351,0.3651,0.1913 ,0.1913,0.1750, 0.0875,22.2647,16.3618,105,-18.23138894534377,61.339936453664144,15.77784920596218,12.087704751928175,11.751651199626819,9.919685759911324,-0.47257389191085236,13.21442609392397,0.8525336971212715,0.47142681618343407,5
1.8100,20.00,0,2.0361,49.1249,1.1684,0.2048,0.2048, 0.15,0.1981,-0.0231,0.1069,0.6080,0.2480,0.1902,0.1341, 0.6740,0.3240,0.1827,0.1827,0.7233,0.3533,0.1807 ,0.1807,0.1750, 0.0875,21.0319,16.0707,151,-19.05119460208164,62.550964372018434,17.41875768840081,13.730715722086384,12.412252574087477,9.989854943844472,-0.6126080039694218,12.574720345189503,0.883732009737754,0.4402686171526182,5
1.8100,20.00,0,1.9605,50.8370,1.1983,0.2124,0.2124, 0.17,0.1962,-0.0212,0.1061,0.5931,0.2331,0.1790,0.1333, 0.6558,0.3058,0.1764,0.1764,0.6890,0.3190,0.1875 ,0.1875,0.1750, 0.0875,20.2827,15.4106,177,-18.833037771834704,62.55896851915424,16.317702197086938,14.134130856278006,11.357114366306392,9.271417482301725,-0.9675611181329764,12.188855879412586,0.9214169028317497,0.41561080562495495,5
1.8100,20.00,0,1.9478,54.3367,1.2025,0.2008,0.2008, 0.16,0.1948,-0.0198,0.1068,0.5870,0.2270,0.1697,0.1301, 0.6403,0.2903,0.1715,0.1715,0.6735,0.3035,0.1833 ,0.1833,0.1750, 0.0875,20.1905,15.2601,194,-16.37966899744128,62.910557871704384,15.907649565845864,13.919696202052403,11.463770011652153,9.648799203904803,-0.917327028490858,11.977017705102991,0.9251813456466068,0.38741660374194753,5
1.8100,20.00,0,1.8723,52.1683,1.1848,0.1949,0.1949, 0.16,0.1910,-0.0160,0.1081,0.5930,0.2330,0.1610,0.1235, 0.6456,0.2956,0.1624,0.1624,0.6638,0.2938,0.1750 ,0.1750,0.1750, 0.0875,19.6014,15.3385,230,-17.649227174422606,62.10739574303616,15.825581510764193,13.612941784052301,11.30781114288702,9.920213037598714,0.04385794588187613,12.402473778567426,0.9544389766554603,0.37266253659218146,5
1.8100,20.00,0,2.1322,44.9157,0.8855,0.3679,0.3679, 0.16,0.2569,-0.0819,0.1708,0.5691,0.2091,0.3230,0.1528, 0.8230,0.4730,0.1770,0.1770,0.8884,0.5184,0.1932 ,0.1932,0.1750, 0.0875,20.6598,15.8111,25,-20.187160941082496,59.57822767023259,18.81191926198274,12.852364493893013,8.566952691679004,5.048317599110183,-4.074317191208783,9.761983720226974,0.6045152445769464,0.4779960741368094,5
1.8100,20.00,0,2.4123,56.2378,1.1218,0.3098,0.3098, 0.14,0.2440,-0.0690,0.1358,0.6004,0.2404,0.2458,0.1248, 0.7457,0.3957,0.1814,0.1814,0.8215,0.4515,0.1847 ,0.1847,0.1750, 0.0875,24.6598,15.7258,47,-17.876641075319153,60.91745699802464,17.32364749653614,13.659726864553624,11.886014550147475,10.427596951048592,-4.312102774075107,11.847175549135535,0.7075644884358365,0.39285446183259676,5
1.8100,20.00,0,2.0597,49.0963,1.2181,0.2189,0.2189, 0.11,0.2127,-0.0377,0.1188,0.6102,0.2502,0.2173,0.1282, 0.7468,0.3968,0.1576,0.1576,0.7447,0.3747,0.2111 ,0.2111,0.1750, 0.0875,21.3228,16.0589,85,-16.179313695424266,61.44026758759288,16.627792745713407,12.687549096690097,12.143212006850398,10.45418262176142,-1.4883604041768448,12.46668770038178,0.9324595265517049,0.5056520297725206,5
1.8100,20.00,0,2.1020,54.2929,1.2250,0.2071,0.2071, 0.11,0.2174,-0.0424,0.1149,0.5951,0.2351,0.2063,0.1444, 0.6766,0.3266,0.1992,0.1992,0.7351,0.3651,0.1913 ,0.1913,0.1750, 0.0875,22.2647,16.3618,105,-18.23138894534377,61.339936453664144,15.77784920596218,12.087704751928175,11.751651199626819,9.919685759911324,-0.47257389191085236,13.21442609392397,0.8525336971212715,0.47142681618343407,5
1.8100,20.00,0,1.9996,48.2459,1.1684,0.2048,0.2048, 0.15,0.1981,-0.0231,0.1069,0.6080,0.2480,0.1902,0.1341, 0.6740,0.3240,0.1827,0.1827,0.7233,0.3533,0.1807 ,0.1807,0.1750, 0.0875,21.0319,16.0707,151,-19.05119460208164,62.550964372018434,17.41875768840081,13.730715722086384,12.412252574087477,9.989854943844472,-0.6126080039694218,12.574720345189503,0.883732009737754,0.4402686171526182,5
1.8100,20.00,0,1.9207,49.8052,1.1983,0.2124,0.2124, 0.17,0.1962,-0.0212,0.1061,0.5931,0.2331,0.1790,0.1333, 0.6558,0.3058,0.1764,0.1764,0.6890,0.3190,0.1875 ,0.1875,0.1750, 0.0875,20.2827,15.4106,177,-18.833037771834704,62.55896851915424,16.317702197086938,14.134130856278006,11.357114366306392,9.271417482301725,-0.9675611181329764,12.188855879412586,0.9214169028317497,0.41561080562495495,5
1.8100,20.00,0,1.9160,53.4500,1.2025,0.2008,0.2008, 0.16,0.1948,-0.0198,0.1068,0.5870,0.2270,0.1697,0.1301, 0.6403,0.2903,0.1715,0.1715,0.6735,0.3035,0.1833 ,0.1833,0.1750, 0.0875,20.1905,15.2601,194,-16.37966899744128,62.910557871704384,15.907649565845864,13.919696202052403,11.463770011652153,9.648799203904803,-0.917327028490858,11.977017705102991,0.9251813456466068,0.38741660374194753,5
1.8100,20.00,0,1.8561,51.7169,1.1848,0.1949,0.1949, 0.16,0.1910,-0.0160,0.1081,0.5930,0.2330,0.1610,0.1235, 0.6456,0.2956,0.1624,0.1624,0.6638,0.2938,0.1750 ,0.1750,0.1750, 0.0875,19.6014,15.3385,230,-17.649227174422606,62.10739574303616,15.825581510764193,13.612941784052301,11.30781114288702,9.920213037598714,0.04385794588187613,12.402473778567426,0.9544389766554603,0.37266253659218146,5
1.7750,30.00,0,1.1723,25.8858,0.9757,0.1692,0.1692, 0.13,0.1971,0.0009,0.1416,0.5371,0.1016,0.3198,0.1911, 0.7643,0.3493,0.2358,0.2358,0.9071,0.4511,0.1609 ,0.1609,0.1980, 0.0990,10.1934,10.6862,45,-24.86571892339587,40.036125344499254,12.431394502714122,8.30366045104696,11.166887453959271,5.632709558482106,-8.47885376491356,9.306019069508594,0.45780834283109995,0.35054933910445685,5
1.7750,30.00,0,1.4816,31.9855,1.0352,0.1712,0.1712, 0.13,0.1788,0.0192,0.1157,0.6070,0.1715,0.2519,0.1445, 0.7515,0.3365,0.1934,0.1934,0.8256,0.3696,0.1750 ,0.1750,0.1980, 0.0990,14.3347,15.1486,86,-4.921691414816676,59.50001479842392,11.208275987315195,8.158532034162487,9.599560879103786,5.852811995753814,-6.540825762807795,9.139592237242173,0.7131867014842711,0.414434068616864,5
1.7750,30.00,0,1.3496,28.6635,1.1188,0.1886,0.1886, 0.15,0.1631,0.0349,0.0998,0.6097,0.1742,0.2162,0.1375, 0.7254,0.3104,0.1752,0.1752,0.7653,0.3093,0.1932 ,0.1932,0.1980, 0.0990,13.5458,14.5389,149,-0.6055708523279874,64.50665289203911,11.659086921057831,9.729227717971462,10.247099303855043,5.923807581655981,-1.385389370546454,11.751011795116959,0.8340043954876466,0.40640075094117817,5
1.7750,30.00,0,1.3754,33.2422,1.1299,0.1903,0.1903, 0.16,0.1601,0.0379,0.0940,0.6262,0.1907,0.1920,0.1212, 0.7220,0.3070,0.1571,0.1571,0.7426,0.2866,0.1787 ,0.1787,0.1980, 0.0990,14.1143,15.2505,174,1.4148478912184719,65.31110912169538,12.526351383141058,10.449643143521575,10.866324967156928,6.689227082790862,-1.1689074224651783,11.165476840502643,0.890361600651707,0.37419125386999214,5
